sample,r,likelihood,mean,low,high
conflicted,0.5,0.365756740181051,0.037773372347852524,0.011676131433861882,0.07134467689324402
conflicted,0.5,0.37817711614280186,0.038045394145692045,0.011886924336472296,0.0714878262536776
conflicted,0.5,0.3905974921045527,0.03831929687380155,0.01205029388661661,0.0714822186221746
conflicted,0.5,0.4030178680663036,0.03859509241128397,0.012344611054974614,0.07169145201174235
conflicted,0.5,0.4154382440280544,0.03887279269597166,0.01270948070939708,0.07167787104913453
conflicted,0.5,0.42785861998980523,0.0391524097244732,0.013050153360448215,0.07163183153162872
conflicted,0.5,0.4402789959515561,0.03943395555221569,0.013294858057162398,0.07190794716056848
conflicted,0.5,0.45269937191330695,0.03971744229348277,0.013655561995622671,0.07177444390778333
conflicted,0.5,0.46511974787505783,0.04000288212144826,0.013921532979864752,0.07164036713191196
conflicted,0.5,0.47754012383680866,0.04029028726820506,0.014258749989486313,0.07161812393667376
conflicted,0.5,0.4899604997985595,0.04057967002478958,0.014592884300023735,0.07171547019205796
conflicted,0.5,0.5023808757603103,0.04087104274120146,0.014842479817463452,0.07184839006222846
conflicted,0.5,0.5148012517220611,0.041164417826418415,0.015050629228665504,0.07209066366496819
conflicted,0.5,0.5272216276838121,0.04145980774840629,0.015393276101412315,0.07211312916652346
conflicted,0.5,0.5396420036455629,0.041757225034124094,0.015742281755320574,0.07224080010544211
conflicted,0.5,0.5520623796073137,0.04205668226952419,0.01603145197392014,0.07237732215579493
conflicted,0.5,0.5644827555690646,0.04235819209954704,0.016402128509198262,0.0726963169566607
conflicted,0.5,0.5769031315308154,0.042661767228111054,0.016816880070165866,0.0729869906238498
conflicted,0.5,0.5893235074925663,0.04296742041809697,0.017211938080587283,0.07316264706692284
conflicted,0.5,0.6017438834543172,0.043275164491327,0.01734646086964932,0.0733387404789312
conflicted,0.5,0.614164259416068,0.04358501232853828,0.017651532458194934,0.07368540747156974
conflicted,0.5,0.6265846353778188,0.04389697686935099,0.01808935795174037,0.07368399314402943
conflicted,0.5,0.6390050113395697,0.04421107111223078,0.01838403089944123,0.07396941902288323
conflicted,0.5,0.6514253873013206,0.044527308114445385,0.018676022683892464,0.07440353668782466
conflicted,0.5,0.6638457632630714,0.044845700992015375,0.018962467789317403,0.074503473304347
conflicted,0.5,0.6762661392248223,0.04516626291965922,0.01916032213489182,0.07465100233774889
