score,full,x,mean,low,high
native_s,0,-3.007916510432257,0.02267740104641397,0.0034926141836096043,0.13316152672598938
native_s,0,-2.8758331785578894,0.02298184906282308,0.0036321467352735852,0.13178033624324922
native_s,0,-2.7437498466835217,0.023290286446703178,0.003776914602834535,0.130420895398815
native_s,0,-2.611666514809155,0.023602762829609974,0.0039270852350780615,0.12908329051030532
native_s,0,-2.479583182934787,0.023919328389194323,0.0040828287194157676,0.1277676189938656
native_s,0,-2.3474998510604195,0.02424003385325337,0.00424431752004101,0.1264739902219966
native_s,0,-2.2154165191860526,0.024564930503754034,0.004411726173350863,0.1252025264404057
native_s,0,-2.083333187311685,0.02489407018082655,0.004585230936232725,0.12395336374859671
native_s,0,-1.951249855437318,0.025227505286725755,0.004765009382449382,0.1227266531492582
native_s,0,-1.8191665235629504,0.025565288789757817,0.004951239941972871,0.1215225616718765
native_s,0,-1.6870831916885827,0.025907474228169938,0.005144101377717415,0.12034127357637048
native_s,0,-1.5549998598142158,0.026254115714000607,0.0053437721937076195,0.11918299164293565
native_s,0,-1.4229165279398481,0.026605267936887837,0.005550429968294155,0.11804793855467104
native_s,0,-1.2908331960654804,0.026960986167832702,0.005764250605600417,0.11693635837995946
native_s,0,-1.1587498641911136,0.027321326262915585,0.005985407497957759,0.11584851816195131
native_s,0,-1.0266665323167459,0.027686344666962293,0.006214070591672726,0.11478470962287077
native_s,0,-0.8945832004423782,0.02805609841715721,0.006450405348079927,0.11374525099119984
native_s,0,-0.7624998685680113,0.028430645146600608,0.006694571591483101,0.11273048896008679
native_s,0,-0.6304165366936427,0.028810043087807106,0.0069467222352949795,0.11174080078555243
native_s,0,-0.4983332048192768,0.029194351076142225,0.007207001877475624,0.11077659653320343
native_s,0,-0.36624987294490907,0.02958362855319387,0.007475545256269434,0.10983832148218248
native_s,0,-0.23416654107054136,0.029977935570075494,0.007752475557287341,0.10892645869494852
native_s,0,-0.10208320919617364,0.03037733279065774,0.008037902563215545,0.10804153176114652
native_s,0,0.030000122678194074,0.030781881494725095,0.008331920637904843,0.10718410772324571
native_s,0,0.16208345455256,0.03119164358105404,0.008634606537366866,0.10635480019073687
native_s,0,0.29416678642692773,0.0316066815704093,0.008946017041341838,0.1055542726484083
native_s,0,0.42625011830129544,0.03202705860845435,0.009266186400689635,0.10478324196249579
native_s,0,0.5583334501756632,0.032452838468572665,0.009595123597980927,0.10404248208622112
native_s,0,0.6904167820500309,0.032884085554595786,0.00993280942143091,0.10333282796330358
native_s,0,0.8225001139243986,0.03332086490343424,0.010279193355836165,0.10265517962433021
native_s,0,0.9545834457987645,0.033763242187607505,0.010634190298564179,0.10201050646628586
native_s,0,1.0866667776731322,0.034211283717668774,0.0109976771140303,0.10139985169995044
native_s,0,1.2187501095475,0.03466505644452047,0.011369489046598217,0.100824336943141
native_s,0,1.3508334414218677,0.03512462796161609,0.011749416019573392,0.10028516692979994
native_s,0,1.4829167732962354,0.035590066507044334,0.012137198857014267,0.09978363429561513
native_s,0,1.615000105170603,0.0360614409654906,0.012532525475520548,0.09932112439013853
native_s,0,1.747083437044969,0.03653882087007176,0.012935027104975825,0.09889912005325821
native_s,0,1.8791667689193368,0.03702227640403937,0.013344274610344499,0.09851920628042987
native_s,0,2.0112501007937045,0.03751187840234648,0.013759775000871164,0.09818307468648949
native_s,0,2.143333432668072,0.03800769835307339,0.014180968228085185,0.09789252766244819
native_s,0,2.27541676454244,0.03850980839870743,0.014607224389385354,0.09764948210391758
native_s,0,2.4075000964168076,0.03901828133727153,0.015037841468979102,0.09745597257440235
native_s,0,2.5395834282911736,0.03953319062329666,0.015472043761660378,0.09731415375256333
native_s,0,2.6716667601655413,0.04005461036863287,0.01590898113616803,0.09722630200083912
native_s,0,2.803750092039909,0.040582615343093494,0.016347729302276178,0.09719481588493238
native_s,0,2.9358334239142767,0.04111728097492722,0.016787291247730447,0.09722221547120509
native_s,0,3.0679167557886444,0.041658683351112474,0.017226600005928586,0.097311140233722
native_s,0,3.200000087663012,0.042206899217468404,0.017664522901113623,0.09746434541627078
native_s,0,3.332083419537378,0.04276200597857691,0.018099867393222623,0.09768469671874987
native_s,0,3.464166751411746,0.043324081697509724,0.018531388608216924,0.09797516321304929
native_s,0,3.5962500832861135,0.04389320509535458,0.018957798591149377,0.09833880844152368
native_s,0,3.7283334151604812,0.04446945555053481,0.019377777258744854,0.09877877971101913
native_s,0,3.860416747034849,0.045052913097915655,0.01978998495738035,0.09929829566568062
native_s,0,3.9925000789092167,0.045643658427691663,0.020193076453868836,0.09990063229961108
native_s,0,4.124583410783583,0.04624177288404829,0.020585716104561027,0.10058910765170223
native_s,0,4.25666674265795,0.04684733846359184,0.020966593868397505,0.10136706550419529
native_s,0,4.388750074532318,0.04746043781354067,0.021334441757967868,0.10223785847746639
native_s,0,4.520833406406686,0.04808115422967143,0.02168805026599346,0.10320483096954051
native_s,0,4.6529167382810535,0.04870957165401348,0.02202628426917263,0.10427130242370435
native_s,0,4.785000070155419,0.04934577467228468,0.022348097902035326,0.10544055141628758
native_s,0,4.917083402029787,0.04998984851106155,0.022652547913392346,0.10671580103618829
native_s,0,5.049166733904155,0.050641879034677005,0.02293880506761532,0.10810020597755005
native_s,0,5.1812500657785225,0.05130195274183837,0.02320616322997916,0.10959684168953868
native_s,0,5.31333339765289,0.05197015676195863,0.023454045874532238,0.11120869582753166
native_s,0,5.445416729527258,0.05264657885119355,0.023682009867077882,0.11293866213558769
native_s,0,5.577500061401624,0.05333130738817732,0.023889746496097562,0.11478953676958367
native_s,0,5.709583393275992,0.05402443136944937,0.024077079841688852,0.1167640169530267
native_s,0,5.841666725150359,0.05472604040456469,0.024243962678377484,0.11886470175175008
native_s,0,5.973750057024727,0.055436224710880166,0.024390470195138316,0.12109409466634771
native_s,0,6.105833388899095,0.05615507510800912,0.024516791880489337,0.12345460767694501
native_s,0,6.2379167207734625,0.056882683011936525,0.0246232219599725,0.12594856633590112
native_s,0,6.370000052647828,0.057619140428786686,0.02471014878799196,0.12857821549001353
native_s,0,6.502083384522196,0.05836453994823602,0.024778043588177475,0.1313457252224445
native_s,0,6.634166716396564,0.059118974736562274,0.024827448910001833,0.13425319663209878
native_s,0,6.766250048270932,0.0598825385293229,0.024858967128975406,0.1373026671099111
native_s,0,6.898333380145299,0.06065532562365392,0.024873249268273973,0.14049611482255625
native_s,0,7.030416712019667,0.06143743087018152,0.02487098436576471,0.14383546216986426
native_s,0,7.162500043894033,0.06222894966453776,0.024852889556081642,0.14732257803871449
native_s,0,7.294583375768401,0.0630299779384729,0.02481970098582994,0.1509592787302611
native_s,0,7.42666670764277,0.06384061215055499,0.02477216563342094,0.15474732748675274
native_s,0,7.558750039517136,0.0646609492764496,0.02471103406484779,0.1586884325875926
native_s,0,7.690833371391502,0.06549108679877037,0.024637054123536638,0.1627842440209986
native_s,0,7.8229167032658715,0.0663311226964926,0.024550965526287726,0.16703634876765275
native_s,0,7.9550000351402375,0.06718115543392124,0.02445349531784701,0.17144626475646985
native_s,0,8.087083367014607,0.0680412839492049,0.02434535412313286,0.176015433570764
native_s,0,8.219166698888973,0.06891160764238764,0.024227233127738466,0.1807452119964702
native_s,0,8.351250030763339,0.06979222636298985,0.02409980171313615,0.18563686251359343
native_s,0,8.483333362637708,0.0706832403971101,0.023963705672150653,0.19069154283853776
native_s,0,8.615416694512074,0.07158475045403923,0.02381956593193341,0.19591029462920923
native_s,0,8.747500026386444,0.07249685765237884,0.023667977715154047,0.20129403146745964
native_s,0,8.87958335826081,0.07341966350565517,0.023509510074828693,0.20684352623506655
native_s,0,9.011666690135176,0.07435326990742062,0.023344705743641916,0.21255939800050044
native_s,0,9.143750022009545,0.07529777911583437,0.023174081244409415,0.21844209853448646
native_s,0,9.275833353883911,0.07625329373771386,0.022998127214180146,0.22449189857306845
native_s,0,9.40791668575828,0.07721991671204935,0.02281730890018194,0.23070887394764666
native_s,0,9.540000017632646,0.07819775129297274,0.02263206679122731,0.23709289170231393
native_s,0,9.672083349507016,0.07918690103217361,0.022442817353224096,0.24364359631980115
native_s,0,9.804166681381382,0.08018746976075383,0.02224995384202717,0.2503603961783472
native_s,0,9.936250013255748,0.0811995615705131,0.022053847171001048,0.25724245036276877
native_s,0,10.068333345130117,0.08222328079465807,0.021854846814340214,0.26428865595381124
native_s,0,10.200416677004483,0.08325873198792695,0.021653281730429304,0.271497635920328
native_s,0,10.332500008878853,0.0843060199061227,0.02144946129234664,0.27886772773887886
native_s,0,10.464583340753219,0.08536524948504691,0.021243676215054488,0.28639697286472915
native_s,0,10.596666672627585,0.08643652581882792,0.021036199470910594,0.2940831071768945
native_s,0,10.728750004501954,0.08751995413763551,0.020827287186918127,0.3019235525175937
native_s,0,10.86083333637632,0.08861563978477599,0.020617179518637074,0.3099154094431691
native_s,0,10.99291666825069,0.08972368819316068,0.020406101496944055,0.3180554512990484
native_s,0,11.125000000125056,0.09084420486114149,0.020194263844882678,0.32634011972557364
native_s,1,-3.6250000139698386,0.24571585128630788,0.0869246888623419,0.527120741934679
native_s,1,-3.532500013871783,0.2495761244813791,0.08942087257646726,0.5297095106702124
native_s,1,-3.4400000137737274,0.2534766194115721,0.09198002633417413,0.5323010091981971
native_s,1,-3.3475000136756714,0.25741711794631256,0.09460324382727778,0.5348952039261741
native_s,1,-3.255000013577616,0.26139738015830427,0.09729160913705635,0.5374920635724271
native_s,1,-3.1625000134795602,0.26541714406255784,0.10004619471101915,0.5400915592596958
native_s,1,-3.0700000133815046,0.2694761253751092,0.10286805924573869,0.5426936646115201
native_s,1,-2.977500013283449,0.27357401729237835,0.1057582454756116,0.5452983558512908
native_s,1,-2.8850000131853935,0.2777104902921039,0.10871777786776829,0.5479056119040829
native_s,1,-2.792500013087338,0.2818851919567683,0.11174766022373595,0.550515414501342
native_s,1,-2.700000012989282,0.28609774682040817,0.11484887318887009,0.5531277482885001
native_s,1,-2.6075000128912267,0.29034775623967607,0.11802237167101355,0.5557426009355845
native_s,1,-2.5150000127931706,0.29463479828999484,0.1212690821703127,0.5583599632508913
native_s,1,-2.422500012695115,0.2989584276876091,0.12458990002262081,0.5609798292977817
native_s,1,-2.3300000125970595,0.30331817573830716,0.1279856865594489,0.563602196514658
native_s,1,-2.2375000124990034,0.30771355031354236,0.13145726618797626,0.5662270658381735
native_s,1,-2.1450000124009483,0.3121440358546463,0.13500542339522104,0.5688544418297116
native_s,1,-2.0525000123028923,0.31660909340577553,0.1386308996810737,0.5714843328051756
native_s,1,-1.9600000122048367,0.32110816067618714,0.14233439042552815,0.5741167509681055
native_s,1,-1.867500012106781,0.325640652132386,0.14611654169609717,0.5767517125461342
native_s,1,-1.7750000120087255,0.3302059591206305,0.1499779470020653,0.5793892379307786
native_s,1,-1.6825000119106697,0.3348034500202255,0.1539191440029186,0.5820293518205404
native_s,1,-1.5900000118126143,0.3394324704279712,0.15794061117898564,0.5846720833672788
native_s,1,-1.4975000117145583,0.34409234337407174,0.16204276447303012,0.5873174663257844
native_s,1,-1.4050000116165027,0.3487823695697398,0.1662259539122388,0.5899655392064684
native_s,1,-1.312500011518447,0.3535018276866684,0.17049046022076378,0.592616345431042
native_s,1,-1.2200000114203915,0.35824997466846603,0.1748364914336734,0.5952699334910336
native_s,1,-1.127500011322336,0.3630260460740818,0.17926417952386256,0.5979263571089493
native_s,1,-1.0350000112242803,0.3678292564531687,0.18377357705414593,0.6005856754018384
native_s,1,-0.9425000111262243,0.3726587997532622,0.18836465386741483,0.6032479530469812
native_s,1,-0.8500000110281687,0.37751384975856855,0.19303729382836024,0.605913260449355
native_s,1,-0.7575000109301131,0.38239356056008234,0.19779129163086068,0.608581673910476
native_s,1,-0.6650000108320575,0.38729706705667327,0.20262634968568222,0.6112532757981454
native_s,1,-0.5725000107340019,0.39222348548669944,0.2075420751036406,0.6139281547165467
native_s,1,-0.48000001063594633,0.39717191398963014,0.21253797678983186,0.6166064056760608
native_s,1,-0.38750001053789074,0.402141433197077,0.21761346266492146,0.6192881302620636
native_s,1,-0.2950000104398347,0.40713110685255427,0.22276783702981096,0.6219734368018633
native_s,1,-0.2025000103417791,0.41213998245921246,0.22800029809025218,0.6246624405288207
native_s,1,-0.11000001024372352,0.4171670919547114,0.23330993565815528,0.6273552637425606
native_s,1,-0.017500010145667932,0.4222114524123213,0.23869572904642278,0.6300520359640348
native_s,1,0.07499998995238766,0.4272720667672687,0.2441565451741538,0.6327528940840422
native_s,1,0.16749999005044325,0.43234792456727195,0.2496911368989672,0.6354579825036316
native_s,1,0.2599999901484993,0.4374380027461388,0.25529814159301173,0.6381674532646205
native_s,1,0.3524999902465549,0.442541266419234,0.2609760799789514,0.640881466168252
native_s,1,0.44499999034461,0.44765666969956097,0.26672335524182983,0.6436001888797834
native_s,1,0.537499990442666,0.45278315653313755,0.2725382524322394,0.646323797016545
native_s,1,0.6299999905407221,0.45791966155229297,0.2784189381756384,0.6490524742167428
native_s,1,0.7224999906387772,0.46306511094545405,0.28436346070197716,0.6517864121859783
native_s,1,0.8149999907368333,0.46821842334194613,0.29036975020902367,0.6545258107181513
native_s,1,0.9074999908348884,0.47337851071027964,0.2964356195718995,0.657270877687067
native_s,1,0.9999999909329444,0.4785442792683621,0.30255876541038823,0.6600218290047162
native_s,1,1.0924999910309996,0.48371463040403034,0.3087367695245274,0.66277888854181
native_s,1,1.1849999911290556,0.48888846160427124,0.31496710070787853,0.6655422880057542
native_s,1,1.2774999912271117,0.49406466739147126,0.32124711694667707,0.6683122667708281
native_s,1,1.3699999913251668,0.4992421402650129,0.327574068011807,0.671089071654897
native_s,1,1.4624999914232228,0.5044197716465205,0.33394509844923476,0.6738729566365417
native_s,1,1.554999991521278,0.5095964528270441,0.3403572509731694,0.6766641825060354
native_s,1,1.647499991619334,0.5147710759144704,0.34680747026482056,0.679463016443148
native_s,1,1.73999999171739,0.5199425347794387,0.3532926071781772,0.6822697315143041
native_s,1,1.8324999918154452,0.5251097259980583,0.35980942335276744,0.6850846060812058
native_s,1,1.9249999919135012,0.5302715497897181,0.36635459623186073,0.6879079231126158
native_s,1,2.0174999920115564,0.5354269109483093,0.37292472448305386,0.6907399693906575
native_s,1,2.1099999921096124,0.5405747197651901,0.3795163338166464,0.6935810346026755
native_s,1,2.2024999922076676,0.5457138929422564,0.386125883195637,0.696431410309495
native_s,1,2.2949999923057236,0.5508433544935057,0.3927497714295857,0.6992913887807893
native_s,1,2.3874999924037796,0.5559620366335228,0.3993843441429406,0.7021612616882812
native_s,1,2.479999992501835,0.5610688806513486,0.4060259011067592,0.7050413186476455
native_s,1,2.572499992599891,0.5661628377682463,0.412670703920994,0.7079318456003404
native_s,1,2.664999992697946,0.5712428699779202,0.41931498403269624,0.7108331230271234
native_s,1,2.757499992796002,0.5763079508678003,0.42595495107355164,0.7137454239858259
native_s,1,2.849999992894057,0.5813570664200586,0.4325868014981138,0.7166690119670265
native_s,1,2.942499992992113,0.5863892157910872,0.43920672750189277,0.7196041385626705
native_s,1,3.034999993090169,0.5914034120682252,0.44581092619607265,0.722551040944419
native_s,1,3.1274999931882244,0.5963986830025975,0.45239560901305925,0.725509939150652
native_s,1,3.2199999932862804,0.601374071716986,0.4589570113142509,0.7284810331835705
native_s,1,3.3124999933843355,0.6063286373877356,0.46549140216838747,0.7314644999208202
native_s,1,3.4049999934823916,0.6112614558997632,0.4719950942655507,0.7344604898494407
native_s,1,3.4974999935804476,0.6161716204738185,0.4784644539283515,0.7374691236337971
native_s,1,3.5899999936785028,0.6210582422652188,0.4848959111780771,0.740490488533383
native_s,1,3.682499993776559,0.6259204509333617,0.49128596980960526,0.743524634691035
native_s,1,3.774999993874614,0.6307573951813912,0.49763121742476135,0.7465715713170475
native_s,1,3.86749999397267,0.6355682432654837,0.503928335369602,0.7496312627998978
native_s,1,3.959999994070725,0.6403521834732873,0.5101741085168859,0.7527036247796441
native_s,1,4.052499994168781,0.6451084245711374,0.5163654348309362,0.7557885202254399
native_s,1,4.144999994266837,0.6498361962197451,0.5224993346482649,0.758885755563846
native_s,1,4.237499994364892,0.6545347493581342,0.5285729596039489,0.7619950769095611
native_s,1,4.329999994462948,0.6592033565556851,0.5345836011309602,0.7651161664546121
native_s,1,4.422499994561004,0.6638413123322099,0.5405286984576527,0.7682486390757581
native_s,1,4.514999994659059,0.6684479334460717,0.5464058460276352,0.7713920392226465
native_s,1,4.607499994757115,0.6730225591504223,0.5522128002664443,0.774545838150889
native_s,1,4.699999994855171,0.6775645514177082,0.5579474856210215,0.7777094315645178
native_s,1,4.792499994953227,0.6820732951326698,0.5636079998011174,0.7808821377310584
native_s,1,4.884999995051283,0.686548198254115,0.5691926181565065,0.784063196129564
native_s,1,4.977499995149337,0.6909886919458192,0.5746997971304032,0.787251766687326
native_s,1,5.069999995247393,0.6953942306769685,0.5801281767377129,0.7904469296545892
native_s,1,5.162499995345449,0.6997642922926103,0.585476582026665,0.7936476861584497
native_s,1,5.254999995443505,0.7040983780546469,0.5907440234938588,0.7968529594673978
native_s,1,5.347499995541561,0.7083960126539472,0.5959296964355795,0.8000615969867857
native_s,1,5.4399999956396154,0.7126567441942077,0.601032979232132,0.8032723729932052
native_s,1,5.5324999957376715,0.7168801441482427,0.6060534305765853,0.8064839921026096
native_s,1,5.6249999958357275,0.7210658072874191,0.6109907856742781,0.809695093453443
native_s,1,5.7174999959337836,0.7252133515850003,0.6158449514543376,0.8129042555724445
native_s,1,5.809999996031838,0.7293224180941923,0.6206160008488136,0.8161100018776027
native_s,1,5.902499996129894,0.7333926708017233,0.6253041662084339,0.819310806760416
native_s,1,5.99499999622795,0.7374237964578163,0.6299098319360106,0.8225051021785182
native_s,1,6.087499996326006,0.7414155043834406,0.6344335264288268,0.8256912846802711
native_s,1,6.179999996424062,0.7453675262557503,0.6388759134295884,0.8288677227753567
native_s,1,6.272499996522116,0.7492796158726387,0.6432377828915765,0.8320327645599593
native_s,1,6.364999996620172,0.7531515488973568,0.6475200414672779,0.8351847455019403
native_s,1,6.457499996718228,0.7569831225841487,0.6517237027310466,0.8383219962904898
native_s,1,6.549999996816284,0.7607741554858789,0.655849877245268,0.8414428506560765
native_s,1,6.64249999691434,0.7645244871446247,0.6598997625762134,0.8445456530699326
native_s,1,6.734999997012395,0.7682339777662138,0.6638746333605042,0.847628766237613
native_s,1,6.827499997110451,0.7719025078796915,0.6677758315161084,0.8506905783081256
native_s,1,6.919999997208507,0.7755299779826975,0.671604756683402,0.8537295097283639
native_s,1,7.012499997306563,0.7791163081737268,0.6753628569723332,0.8567440196818373
native_s,1,7.104999997404619,0.7826614377722524,0.6790516200815502,0.8597326120605966
native_s,1,7.197499997502673,0.7861653249276644,0.6826725648447185,0.8626938409294858
native_s,1,7.289999997600729,0.7896279462179843,0.6862272332485886,0.8656263154521207
native_s,1,7.382499997698785,0.793049296239286,0.6897171829568629,0.8685287042579961
native_s,1,7.474999997796841,0.796429387186757,0.6931439803638726,0.8713997392396658
native_s,1,7.567499997894895,0.7997682484282976,0.6965091941926295,0.874238218777785
native_s,1,7.659999997992951,0.8030659260715544,0.6998143896432051,0.8770430103998482
native_s,1,7.752499998091007,0.8063224825252536,0.7030611230896283,0.8798130528855715
native_s,1,7.8449999981890635,0.8095379960556848,0.7062509373167238,0.8825473578380004
native_s,1,7.9374999982871195,0.8127125603391575,0.7093853572825078,0.8852450107445718
native_s,1,8.029999998385174,0.8158462840112382,0.7124658863869523,0.8879051715564962
native_s,1,8.12249999848323,0.818939290213538,0.7154940032240512,0.890527074818025
native_s,1,8.214999998581286,0.8219917161388105,0.7184711587911666,0.8931100293794751
native_s,1,8.307499998679342,0.8250037125750772,0.7213987741274643,0.8956534177293549
native_s,1,8.399999998777398,0.8279754434494878,0.724278238351873,0.8981566949816963
native_s,1,8.492499998875452,0.8309070853725782,0.727110907070228,0.900619387554792
native_s,1,8.584999998973508,0.833798827183576,0.7298981011211102,0.903041091577095
native_s,1,8.677499999071564,0.836650869497365,0.7326411056301776,0.9054214710551195
native_s,1,8.76999999916962,0.839463424253695,0.735341169343501,0.9077602558368973
native_s,1,8.862499999267676,0.842236714269199,0.7379995042114378,0.9100572394029617
native_s,1,8.95499999936573,0.844970972792741,0.7406172851958349,0.9123122765150191
native_s,1,9.047499999463787,0.8476664430646027,0.7431956502748294,0.9145252807505106
native_s,1,9.139999999561843,0.8503233778799736,0.7457357006210551,0.9166962219491974
native_s,1,9.232499999659899,0.8529420391571981,0.7482385009307634,0.9188251235958034
native_s,1,9.324999999757953,0.8555226975111889,0.7507050798830164,0.9209120601606141
native_s,1,9.417499999856009,0.8580656318324001,0.7531364307098277,0.9229571544178532
native_s,1,9.509999999954065,0.8605711288717206,0.7555335118597807,0.9249605747596086
native_s,1,9.602500000052121,0.8630394828316245,0.7578972477392705,0.9269225325211287
native_s,1,9.695000000150177,0.8654709949638878,0.7602285295170724,0.9288432793314346
native_s,1,9.787500000248231,0.867865973174155,0.7625282159794028,0.9307231045014324
native_s,1,9.880000000346287,0.8702247316336168,0.7647971344240335,0.9325623324600598
native_s,1,9.972500000444343,0.8725475903980321,0.767036081583314,0.9343613202474665
native_s,1,10.0650000005424,0.8748348750343055,0.7692458245671508,0.9361204550728035
native_s,1,10.157500000640455,0.877086916254814,0.7714271018181103,0.9378401519429188
native_s,1,10.25000000073851,0.8793040495596433,0.7735806240718159,0.9395208513670447
