question_id,gold_hops,order,starting_mask,added_hop,control_coverage,intervention_coverage,control_likelihood,intervention_likelihood,paired_change,token_change
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,5,2,0.5,0.75,0.7981867801399695,0.9968273165595952,0.19864053641962576,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,5,4,0.5,0.75,0.7981867801399695,0.9669140211941768,0.16872724105420733,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,6,1,0.5,0.75,0.7772998611746911,0.9968273165595952,0.21952745538490415,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,6,4,0.5,0.75,0.7772998611746911,0.9840936057734206,0.20679374459872957,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,7,4,0.75,1.0,0.9968273165595952,0.999957352534401,0.003130035974805767,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,8,1,0.25,0.5,0.0900929930457958,0.9284087993174236,0.8383158062716278,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,8,2,0.25,0.5,0.0900929930457958,0.8080672123972185,0.7179742193514227,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,8,3,0.25,0.5,0.0900929930457958,0.7185943895575957,0.6285013965117999,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,9,2,0.5,0.75,0.9284087993174236,0.9740426404003923,0.04563384108296875,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,9,3,0.5,0.75,0.9284087993174236,0.9669140211941768,0.038505221876753204,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,10,1,0.5,0.75,0.8080672123972185,0.9740426404003923,0.16597542800317389,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,10,3,0.5,0.75,0.8080672123972185,0.9840936057734206,0.17602639337620218,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,11,3,0.75,1.0,0.9740426404003923,0.999957352534401,0.025914712134008644,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,12,1,0.5,0.75,0.7185943895575957,0.9669140211941768,0.2483196316365811,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,12,2,0.5,0.75,0.7185943895575957,0.9840936057734206,0.26549921621582495,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,13,2,0.75,1.0,0.9669140211941768,0.999957352534401,0.03304333134022419,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,14,1,0.75,1.0,0.9840936057734206,0.999957352534401,0.015863746760980346,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,0,1,0.0,0.25,0.0159063938110964,0.919642535031986,0.9037361412208896,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,0,2,0.0,0.25,0.0159063938110964,0.3208212943308302,0.3049149005197338,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,0,3,0.0,0.25,0.0159063938110964,0.1066905847143803,0.09078419090328389,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,0,4,0.0,0.25,0.0159063938110964,0.1645164567520338,0.1486100629409374,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,1,2,0.25,0.5,0.919642535031986,0.957912270657575,0.038269735625588996,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,1,3,0.25,0.5,0.919642535031986,0.9579122750130882,0.03826973998110217,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,1,4,0.25,0.5,0.919642535031986,0.9149009538328172,-0.004741581199168787,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,2,1,0.25,0.5,0.3208212943308302,0.957912270657575,0.6370909763267448,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,2,3,0.25,0.5,0.3208212943308302,0.679178699175393,0.3583574048445628,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,2,4,0.25,0.5,0.3208212943308302,0.5621765008857981,0.2413552065549679,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,3,3,0.5,0.75,0.957912270657575,0.9890130579411848,0.031100787283609765,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,3,4,0.5,0.75,0.957912270657575,0.9808759600870344,0.022963689429459366,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,4,1,0.25,0.5,0.1066905847143803,0.9579122750130882,0.8512216902987079,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,4,2,0.25,0.5,0.1066905847143803,0.679178699175393,0.5724881144610127,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,4,4,0.25,0.5,0.1066905847143803,0.5926665999540697,0.48597601523968936,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,5,2,0.5,0.75,0.9579122750130882,0.9890130579411848,0.031100782928096593,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,5,4,0.5,0.75,0.9579122750130882,0.9525741272431736,-0.005338147769914592,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,6,1,0.5,0.75,0.679178699175393,0.9890130579411848,0.3098343587657918,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,6,4,0.5,0.75,0.679178699175393,0.9046505447409664,0.22547184556557343,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,7,4,0.75,1.0,0.9890130579411848,0.9992445943197744,0.010231536378589645,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,8,1,0.25,0.5,0.1645164567520338,0.9149009538328172,0.7503844970807834,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,8,2,0.25,0.5,0.1645164567520338,0.5621765008857981,0.39766004413376427,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,8,3,0.25,0.5,0.1645164567520338,0.5926665999540697,0.42815014320203587,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,9,2,0.5,0.75,0.9149009538328172,0.9808759600870344,0.06597500625421715,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,9,3,0.5,0.75,0.9149009538328172,0.9525741272431736,0.037673173410356364,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,10,1,0.5,0.75,0.5621765008857981,0.9808759600870344,0.4186994592012363,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,10,3,0.5,0.75,0.5621765008857981,0.9046505447409664,0.34247404385516833,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,11,3,0.75,1.0,0.9808759600870344,0.9992445943197744,0.018368634232740044,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,12,1,0.5,0.75,0.5926665999540697,0.9525741272431736,0.3599075272891039,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,12,2,0.5,0.75,0.5926665999540697,0.9046505447409664,0.3119839447868967,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,13,2,0.75,1.0,0.9525741272431736,0.9992445943197744,0.04667046707660083,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1,14,1,0.75,1.0,0.9046505447409664,0.9992445943197744,0.09459404957880801,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0,0,1,0.0,0.3333333333333333,0.0049054054147713,0.8991213809867526,0.8942159755719814,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0,0,2,0.0,0.3333333333333333,0.0049054054147713,0.164516457776122,0.1596110523613507,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0,0,3,0.0,0.3333333333333333,0.0049054054147713,0.1329642333263227,0.1280588279115514,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0,1,2,0.3333333333333333,0.6666666666666666,0.8991213809867526,0.9496693690940876,0.05054798810733496,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0,1,3,0.3333333333333333,0.6666666666666666,0.8991213809867526,0.9149009518025324,0.015779570815779742,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0,2,1,0.3333333333333333,0.6666666666666666,0.164516457776122,0.9496693690940876,0.7851529113179656,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0,2,3,0.3333333333333333,0.6666666666666666,0.164516457776122,0.9362850036368148,0.7717685458606928,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0,3,3,0.6666666666666666,1.0,0.9496693690940876,0.9999516743676504,0.05028230527356281,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0,4,1,0.3333333333333333,0.6666666666666666,0.1329642333263227,0.9149009518025324,0.7819367184762097,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0,4,2,0.3333333333333333,0.6666666666666666,0.1329642333263227,0.9362850036368148,0.8033207703104921,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0,5,2,0.6666666666666666,1.0,0.9149009518025324,0.9999516743676504,0.08505072256511803,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0,6,1,0.6666666666666666,1.0,0.9362850036368148,0.9999516743676504,0.06366667073083565,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1,0,1,0.0,0.3333333333333333,0.0049054057034489,0.8080672227971211,0.8031618170936722,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1,0,2,0.0,0.3333333333333333,0.0049054057034489,0.1192029134172229,0.114297507713774,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1,0,3,0.0,0.3333333333333333,0.0049054057034489,0.0216153342595218,0.016709928556072902,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1,1,2,0.3333333333333333,0.6666666666666666,0.8080672227971211,0.943347577479292,0.13528035468217092,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1,1,3,0.3333333333333333,0.6666666666666666,0.8080672227971211,0.8872045974451017,0.07913737464798065,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1,2,1,0.3333333333333333,0.6666666666666666,0.1192029134172229,0.943347577479292,0.8241446640620691,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1,2,3,0.3333333333333333,0.6666666666666666,0.1192029134172229,0.7549149868676283,0.6357120734504054,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1,3,3,0.6666666666666666,1.0,0.943347577479292,0.9991959140666156,0.05584833658732358,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1,4,1,0.3333333333333333,0.6666666666666666,0.0216153342595218,0.8872045974451017,0.8655892631855799,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1,4,2,0.3333333333333333,0.6666666666666666,0.0216153342595218,0.7549149868676283,0.7332996526081065,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1,5,2,0.6666666666666666,1.0,0.8872045974451017,0.9991959140666156,0.11199131662151385,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1,6,1,0.6666666666666666,1.0,0.7549149868676283,0.9991959140666156,0.2442809271989873,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,0,1,0.0,0.25,0.0023231626373062,0.6654105554292292,0.663087392791923,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,0,2,0.0,0.25,0.0023231626373062,0.334589441253186,0.3322662786158798,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,0,3,0.0,0.25,0.0023231626373062,0.0373268909584321,0.0350037283211259,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,0,4,0.0,0.25,0.0023231626373062,0.0140636277664054,0.011740465129099199,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,1,2,0.25,0.5,0.6654105554292292,0.8670357615200474,0.20162520609081813,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,1,3,0.25,0.5,0.6654105554292292,0.6370307910348985,-0.028379764394330764,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,1,4,0.25,0.5,0.6654105554292292,0.679178699175393,0.013768143746163752,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,2,1,0.25,0.5,0.334589441253186,0.8670357615200474,0.5324463202668613,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,2,3,0.25,0.5,0.334589441253186,0.8267117887338447,0.49212234748065864,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,2,4,0.25,0.5,0.334589441253186,0.5621765008857981,0.22758705963261205,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,3,3,0.5,0.75,0.8670357615200474,0.98593637055483,0.11890060903478261,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,3,4,0.5,0.75,0.8670357615200474,0.89330940889474,0.02627364737469262,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,4,1,0.25,0.5,0.0373268909584321,0.6370307910348985,0.5997039000764663,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,4,2,0.25,0.5,0.0373268909584321,0.8267117887338447,0.7893848977754125,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,4,4,0.25,0.5,0.0373268909584321,0.7549149868676283,0.7175880959091961,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,5,2,0.5,0.75,0.6370307910348985,0.98593637055483,0.3489055795199315,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,5,4,0.5,0.75,0.6370307910348985,0.962673116404036,0.3256423253691375,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,6,1,0.5,0.75,0.8267117887338447,0.98593637055483,0.1592245818209853,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,6,4,0.5,0.75,0.8267117887338447,0.9820137860241868,0.1553019972903421,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,7,4,0.75,1.0,0.98593637055483,0.999796573026544,0.013860202471714045,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,8,1,0.25,0.5,0.0140636277664054,0.679178699175393,0.6651150714089876,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,8,2,0.25,0.5,0.0140636277664054,0.5621765008857981,0.5481128731193927,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,8,3,0.25,0.5,0.0140636277664054,0.7549149868676283,0.7408513591012229,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,9,2,0.5,0.75,0.679178699175393,0.89330940889474,0.214130709719347,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,9,3,0.5,0.75,0.679178699175393,0.962673116404036,0.283494417228643,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,10,1,0.5,0.75,0.5621765008857981,0.89330940889474,0.3311329080089419,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,10,3,0.5,0.75,0.5621765008857981,0.9820137860241868,0.4198372851383887,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,11,3,0.75,1.0,0.89330940889474,0.999796573026544,0.10648716413180404,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,12,1,0.5,0.75,0.7549149868676283,0.962673116404036,0.2077581295364077,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,12,2,0.5,0.75,0.7549149868676283,0.9820137860241868,0.2270987991565585,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,13,2,0.75,1.0,0.962673116404036,0.999796573026544,0.037123456622508044,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0,14,1,0.75,1.0,0.9820137860241868,0.999796573026544,0.017782787002357248,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,0,1,0.0,0.25,0.0040701379801589,0.9046505338155468,0.900580395835388,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,0,2,0.0,0.25,0.0040701379801589,0.6791786926816161,0.6751085547014573,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,0,3,0.0,0.25,0.0040701379801589,0.0803574649680142,0.0762873269878553,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,0,4,0.0,0.25,0.0040701379801589,0.0330859755284594,0.029015837548300498,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,1,2,0.25,0.5,0.9046505338155468,0.985936376004357,0.08128584218881019,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,1,3,0.25,0.5,0.9046505338155468,0.9149009642742806,0.01025043045873375,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,1,4,0.25,0.5,0.9046505338155468,0.9149009636941992,0.010250429878652323,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,2,1,0.25,0.5,0.6791786926816161,0.985936376004357,0.3067576833227409,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,2,3,0.25,0.5,0.6791786926816161,0.6791786926816161,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,2,4,0.25,0.5,0.6791786926816161,0.679178699175393,6.493776849580968e-09,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,3,3,0.5,0.75,0.985936376004357,0.9940889319044436,0.008152555900086567,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,3,4,0.5,0.75,0.985936376004357,0.979667647807501,-0.006268728196855977,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,4,1,0.25,0.5,0.0803574649680142,0.9149009642742806,0.8345434993062664,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,4,2,0.25,0.5,0.0803574649680142,0.6791786926816161,0.5988212277136019,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,4,4,0.25,0.5,0.0803574649680142,0.2689414330889797,0.1885839681209655,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,5,2,0.5,0.75,0.9149009642742806,0.9940889319044436,0.079187967630163,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,5,4,0.5,0.75,0.9149009642742806,0.9465966679403514,0.031695703666070774,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,6,1,0.5,0.75,0.6791786926816161,0.9940889319044436,0.31491023922282746,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,6,4,0.5,0.75,0.6791786926816161,0.7981867777396212,0.11900808505800509,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,7,4,0.75,1.0,0.9940889319044436,0.9995121428786083,0.0054232109741647605,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,8,1,0.25,0.5,0.0330859755284594,0.9149009636941992,0.8818149881657398,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,8,2,0.25,0.5,0.0330859755284594,0.679178699175393,0.6460927236469336,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,8,3,0.25,0.5,0.0330859755284594,0.2689414330889797,0.23585545756052032,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,9,2,0.5,0.75,0.9149009636941992,0.979667647807501,0.06476668411330189,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,9,3,0.5,0.75,0.9149009636941992,0.9465966679403514,0.0316957042461522,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,10,1,0.5,0.75,0.679178699175393,0.979667647807501,0.30048894863210807,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,10,3,0.5,0.75,0.679178699175393,0.7981867777396212,0.11900807856422824,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,11,3,0.75,1.0,0.979667647807501,0.9995121428786083,0.019844495071107304,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,12,1,0.5,0.75,0.2689414330889797,0.9465966679403514,0.6776552348513716,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,12,2,0.5,0.75,0.2689414330889797,0.7981867777396212,0.5292453446506415,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,13,2,0.75,1.0,0.9465966679403514,0.9995121428786083,0.05291547493825699,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,1,14,1,0.75,1.0,0.7981867777396212,0.9995121428786083,0.20132536513898713,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,2,0,0,1,0.0,0.5,0.0031726823686413,0.9669140200619966,0.9637413376933552,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,2,0,0,2,0.0,0.5,0.0031726823686413,0.622459324198198,0.6192866418295567,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,2,0,1,2,0.5,1.0,0.9669140200619966,0.9953904279317292,0.0284764078697326,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,2,0,2,1,0.5,1.0,0.622459324198198,0.9953904279317292,0.3729311037335311,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,2,1,0,1,0.0,0.5,0.0012448434259844,0.9944450748770166,0.9932002314510322,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,2,1,0,2,0.0,0.5,0.0012448434259844,0.2814056164689255,0.28016077304294107,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,2,1,1,2,0.5,1.0,0.9944450748770166,0.9966233874321736,0.0021783125551569915,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,2,1,2,1,0.5,1.0,0.2814056164689255,0.9966233874321736,0.7152177709632481,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,2,0,0,1,0.0,0.5,0.0062899028863568,0.9324533107374444,0.9261634078510876,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,2,0,0,2,0.0,0.5,0.0062899028863568,0.6654105653819835,0.6591206624956267,6.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,2,0,1,2,0.5,1.0,0.9324533107374444,0.999945240207442,0.0674919294699976,6.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,2,0,2,1,0.5,1.0,0.6654105653819835,0.999945240207442,0.3345346748254585,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,2,1,0,1,0.0,0.5,0.0103281525240649,0.8740772368049822,0.8637490842809172,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,2,1,0,2,0.0,0.5,0.0103281525240649,0.182425528251267,0.1720973757272021,6.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,2,1,1,2,0.5,1.0,0.8740772368049822,0.9994806950219088,0.12540345821692667,6.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,2,1,2,1,0.5,1.0,0.182425528251267,0.9994806950219088,0.8170551667706418,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,2,0,0,1,0.0,0.5,0.0075772409071865,0.9046505299595164,0.89707328905233,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,2,0,0,2,0.0,0.5,0.0075772409071865,0.990291524284088,0.9827142833769015,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,2,0,1,2,0.5,1.0,0.9046505299595164,0.9964063973635562,0.09175586740403974,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,2,0,2,1,0.5,1.0,0.990291524284088,0.9964063973635562,0.0061148730794682304,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,2,1,0,1,0.0,0.5,0.0124316522995799,0.8807970732843035,0.8683654209847236,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,2,1,0,2,0.0,0.5,0.0124316522995799,0.99193800703803,0.9795063547384502,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,2,1,1,2,0.5,1.0,0.8807970732843035,0.9994115911474872,0.11861451786318378,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,2,1,2,1,0.5,1.0,0.99193800703803,0.9994115911474872,0.007473584109457199,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,2,0,0,1,0.0,0.5,0.0132228219710389,0.9740426420015996,0.9608198200305608,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,2,0,0,2,0.0,0.5,0.0132228219710389,0.7431680029241321,0.7299451809530932,-1.0
